com,com_name,nombre_pistes_cyclables
85223,Sainte-Hermine,22
44120,Pellerin,22
73240,Sainte-Hélène-du-Lac,21
67263,Lembach,21
30028,Bagnols-sur-Cèze,21
07022,Baix,21
89206,Joigny,21
63019,Aulnat,21
78267,Gargenville,21
21605,Sennecey-lès-Dijon,21
49050,Brissac Loire Aubance,21
41230,Saint-Sulpice-de-Pommeray,21
78396,Mesnil-le-Roi,21
38133,Coublevie,21
13102,Saint-Victoret,21
34069,Cazouls-lès-Béziers,21
14371,Livarot-Pays-d'Auge,21
29160,Plabennec,21
68267,Reiningue,21
35031,Bouëxière,21
64237,Gelos,21
44102,Montbert,21
59611,Verlinghem,21
38126,Corenc,21
59668,Zuydcoote,21
65433,Soues,21
31526,Salvetat-Saint-Gilles,21
77243,Lagny-sur-Marne,21
16113,Couronne,21
31490,Saint-Jory,21
29032,Clohars-Fouesnant,21
41136,Mer,21
13044,Grans,21
81021,Aussillon,21
14166,Colleville-Montgomery,21
22190,Pleslin-Trigavou,21
67230,Kaltenhouse,21
44128,Plessé,21
79081,Chauray,21
60156,Clairoix,21
30344,Vergèze,21
30350,Vigan,21
57226,Fontoy,21
64540,Urcuit,21
67223,Innenheim,21
37124,Larçay,21
31547,Seysses,21
73304,Val-d'Isère,21
22134,Louannec,21
33015,Arveyres,21
25111,Chalèze,21
67368,Ottrott,21
60282,Gouvieux,21
44002,Aigrefeuille-sur-Maine,21
91589,Savigny-sur-Orge,21
59411,Mons-en-Pévèle,21
61483,Bagnoles de l'Orne Normandie,21
59414,Montigny-en-Ostrevent,21
59580,Steenvoorde,21
83019,Bormes-les-Mimosas,21
89263,Monéteau,21
46127,Gourdon,21
35228,Pleurtuit,21
14530,Ranville,21
76402,Malaunay,21
40317,Tosse,21
78168,Coignières,20
73007,Aiton,20
67268,Lipsheim,20
25058,Beure,20
42299,Savigneux,20
38412,Saint-Laurent-du-Pont,20
31035,Auzeville-Tolosane,20
68118,Habsheim,20
26063,Buis-les-Baronnies,20
21171,Chevigny-Saint-Sauveur,20
26071,Chanos-Curson,20
68171,Kruth,20
28158,Fontenay-sur-Eure,20
64315,Laroin,20
31584,Villemur-sur-Tarn,20
69063,Collonges-au-Mont-d'Or,20
69111,Légny,20
59094,Bourbourg,20
28279,Nogent-le-Roi,20
40257,Sainte-Eulalie-en-Born,20
83141,Trans-en-Provence,20
49135,Feneu,20
62331,Feuchy,20
67448,Schirmeck,20
69280,Jons,20
70312,Luze,20
54584,Villey-Saint-Étienne,20
26042,Beauvallon,20
10268,Nogent-sur-Seine,20
44195,Savenay,20
30276,Saint-Laurent-d'Aigouze,20
84039,Courthézon,20
57043,Ay-sur-Moselle,20
67311,Muttersholtz,20
59201,Erquinghem-le-Sec,20
30321,Sommières,20
42177,Pouilly-sous-Charlieu,20
26011,Aouste-sur-Sye,20
51559,Suippes,20
34074,Cessenon-sur-Orb,20
33234,Latresne,20
53005,Andouillé,20
85172,Perrier,20
56101,Languidic,20
76647,Saint-Romain-de-Colbosc,20
89342,Saint-Denis-lès-Sens,20
67112,Duttlenheim,20
13053,Mallemort,20
78030,Auffargis,20
88372,Raon-l'Étape,20
90032,Danjoutin,20
01034,Belley,20
36202,Saint-Maur,20
89287,Paron,20
54196,Flavigny-sur-Moselle,20
50236,Haye,20
26170,Malissard,20
44122,Petit-Mars,20
67205,Hœrdt,20
59509,Roost-Warendin,20
38189,Heyrieux,20
14557,Saint-Arnoult,20
38205,Lans-en-Vercors,20
49373,Lys-Haut-Layon,20
52045,Bettancourt-la-Ferrée,20
76057,Barentin,20
67106,Drusenheim,20
69052,Chazay-d'Azergues,19
54505,Sexey-aux-Forges,19
95365,Mareil-en-France,19
01071,Cessy,19
29022,Camaret-sur-Mer,19
01138,Culoz-Béon,19
13207,Marseille 7e Arrondissement,19
60665,Venette,19
56075,Guer,19
83004,Arcs,19
40197,Morcenx-la-Nouvelle,19
67313,Mutzig,19
44063,Gétigné,19
76552,Sainte-Adresse,19
34336,Villeneuve-lès-Béziers,19
38039,Bernin,19
74272,Sillingy,19
77320,Mouroux,19
22183,Plémet,19
67119,Eckwersheim,19
37226,Sainte-Maure-de-Touraine,19
01275,Neyron,19
59222,Faumont,19
62261,Cucq,19
76367,Houppeville,19
25370,Mathay,19
91494,Plessis-Pâté,19
77192,Fontenay-Trésigny,19
67049,Blaesheim,19
92047,Marnes-la-Coquette,19
90071,Montreux-Château,19
71310,Montchanin,19
28218,Lucé,19
53136,Roche-Neuville,19
56184,Questembert,19
69235,Saint-Romain-en-Gal,19
50551,Saint-Sauveur-le-Vicomte,19
44205,Touches,19
34123,Juvignac,19
29057,Forêt-Fouesnant,19
54234,Gorcy,19
77268,Magny-le-Hongre,19
63262,Orcet,19
32160,Isle-Jourdain,19
83071,Londe-les-Maures,19
11254,Montréal,19
85070,Coëx,19
58086,Cosne-Cours-sur-Loire,19
34079,Clermont-l'Hérault,19
09235,Prat-Bonrepaux,19
44001,Abbaretz,19
88075,Bresse,19
56244,Sérent,19
73050,Bourdeau,19
59272,Grand-Fort-Philippe,19
62186,Bully-les-Mines,19
35363,Pont-Péan,19
44151,Saint-André-des-Eaux,19
59234,Flers-en-Escrebieux,19
54493,Saulnes,19
73124,Gilly-sur-Isère,19
62132,Billy-Berclau,19
32096,Cazaubon,19
54482,Saint-Max,19
59239,Flines-lez-Raches,19
62899,Wissant,19
51474,Saint-Brice-Courcelles,19
30059,Cailar,19
40194,Montfort-en-Chalosse,18
59452,Ostricourt,18
37054,Chanceaux-sur-Choisille,18
57385,Laquenexy,18
01262,Montluel,18
40181,Messanges,18
79061,Celles-sur-Belle,18
37079,Civray-de-Touraine,18
59660,Willems,18
01269,Nantua,18
35273,Saint-Germain-en-Coglès,18
26188,Mollans-sur-Ouvèze,18
77059,Bussy-Saint-Martin,18
24557,Trélissac,18
41276,Villebarou,18
51507,Sainte-Menehould,18
24172,Eyzies,18
13011,Baux-de-Provence,18
85197,Montréverd,18
37014,Azay-le-Rideau,18
68126,Hégenheim,18
45142,Fay-aux-Loges,18
54400,Nomeny,18
64198,Denguin,18
17194,Jarrie,18
31460,Roquettes,18
80632,Pont-de-Metz,18
91648,Vert-le-Grand,18
14658,Noues de Sienne,18
63148,Ennezat,18
45254,Poilly-lez-Gien,18
62571,Merlimont,18
51242,Fagnières,18
31351,Mondonville,18
44077,Joué-sur-Erdre,18
51343,Marcilly-sur-Seine,18
76486,Orival,18
56091,Josselin,18
41059,Controis-en-Sologne,18
26139,Génissieux,18
03262,Saint-Victor,18
31144,Cierp-Gaud,18
29165,Plobannalec-Lesconil,18
83112,Saint-Cyr-sur-Mer,18
41167,Veuzain-sur-Loire,18
17218,Marans,18
37129,Ligré,18
76018,Val-de-Saâne,18
31410,Pechbonnieu,18
90087,Roppe,18
39169,Courbouzon,18
50076,Bréhal,18
02738,Tergnier,18
17449,Tonnay-Charente,18
57193,Ennery,18
90097,Trévenans,18
91105,Breuillet,18
03126,Hauterive,18
74080,Clusaz,18
86157,Mignaloux-Beauvoir,18
29066,Guengat,18
38535,Vernas,18
38129,Corrençon-en-Vercors,18
44145,Rouans,18
35125,Guerche-de-Bretagne,18
67322,Neuwiller-lès-Saverne,18
16341,Saint-Michel,18
02340,Gauchy,18
59616,Vieux-Condé,18
56198,Rohan,18
78389,Méré,18
38054,Bouvesse-Quirieu,18
50165,Donville-les-Bains,18
85130,Maché,18
01123,Cormoranche-sur-Saône,18
62249,Courcelles-lès-Lens,18
29055,Folgoët,18
88462,Syndicat,18
77458,Souppes-sur-Loing,18
73218,Ruffieux,18
16090,Châteauneuf-sur-Charente,18
13035,Eyguières,18
34209,Portiragnes,18
74001,Abondance,18
56233,Saint-Philibert,18
59250,Fournes-en-Weppes,18
07055,Charmes-sur-Rhône,18
47191,Montpouillan,18
14365,Lion-sur-Mer,17
73159,Mollettes,17
78160,Chevreuse,17
59005,Allennes-les-Marais,17
26166,Loriol-sur-Drôme,17
02381,Hirson,17
73030,Barby,17
30075,Caveirac,17
66021,Bompas,17
29105,Landivisiau,17
34327,Vendargues,17
78152,Chavenay,17
42183,Ricamarie,17
49069,Orée d'Anjou,17
13110,Trets,17
50003,Agon-Coutainville,17
44097,Mesquer,17
77269,Maincy,17
29274,Scaër,17
30155,Manduel,17
14319,Grentheville,17
38138,Crémieu,17
59369,Maing,17
63214,Martres-de-Veyre,17
91330,Lardy,17
38134,Cour-et-Buis,17
14338,Houlgate,17
34022,Baillargues,17
33140,Créon,17
59029,Auchy-lez-Orchies,17
25434,Ornans,17
68015,Baldersheim,17
25361,Malbuisson,17
13094,Saint-Étienne-du-Grès,17
49055,Cantenay-Épinard,17
95028,Attainville,17
21292,Genlis,17
26220,Nyons,17
01196,Jayat,17
67345,Oberhoffen-sur-Moder,17
59256,Fretin,17
27056,Bernay,17
57039,Augny,17
50256,Isigny-le-Buat,17
01033,Valserhône,17
69233,Saint-Romain-au-Mont-d'Or,17
54265,Houdemont,17
14225,Dives-sur-Mer,17
25381,Miserey-Salines,17
27188,Criquebeuf-sur-Seine,17
64511,Sauvagnon,17
33077,Cabanac-et-Villagrains,17
90001,Andelnans,17
67061,Bouxwiller,17
37159,Monts,17
76222,Duclair,17
62224,Chocques,17
76401,Arelaune-en-Seine,17
67509,Volksberg,17
29178,Ploudalmézeau,17
34332,Vias,17
86158,Migné-Auxances,17
06030,Cannet,17
95539,Saint-Brice-sous-Forêt,17
22209,Beaussais-sur-Mer,17
27112,Breteuil,17
40075,Castets,17
29003,Audierne,17
11145,Fleury,17
02361,Guise,17
62817,Tilloy-lès-Mofflaines,17
69107,Lamure-sur-Azergues,17
76482,Offranville,17
13066,Noves,17
84074,Mérindol,17
44185,Saint-Nicolas-de-Redon,17
47101,Fourques-sur-Garonne,17
81120,Labruguière,17
95428,Montmorency,17
67473,Soultz-les-Bains,17
58117,Fourchambault,16
45087,Châtillon-sur-Loire,16
80635,Pont-Remy,16
67210,Hohwald,16
44073,Héric,16
13038,Fontvieille,16
66144,Pollestres,16
67339,Betschdorf,16
34126,Lamalou-les-Bains,16
67182,Hangenbieten,16
64320,Laruns,16
81163,Mazamet,16
67554,Wolxheim,16
83036,Cavalaire-sur-Mer,16
67443,Scheibenhard,16
48075,Ispagnac,16
02810,Villers-Cotterêts,16
59202,Erquinghem-Lys,16
30089,Comps,16
29216,Pluguffan,16
38170,Fontanil-Cornillon,16
38181,Goncelin,16
73229,Saint-Christophe,16
35150,Lécousse,16
60103,Bresles,16
34213,Poussan,16
16244,Nersac,16
26212,Montvendre,16
29207,Plourin-lès-Morlaix,16
30221,Roquemaure,16
38431,Saint-Nazaire-les-Eymes,16
22147,Merdrignac,16
72090,Connerré,16
38475,Satolas-et-Bonce,16
49048,Briollay,16
22259,Quévert,16
84069,Malaucène,16
49021,Beaufort-en-Anjou,16
55186,Fains-Véel,16
71404,Saint-Désert,16
38085,Charvieu-Chavagneux,16
52550,Wassy,16
78007,Aigremont,16
77533,Vulaines-sur-Seine,16
35253,Saint-Aubin-du-Cormier,16
59303,Herlies,16
51492,Saint-Just-Sauvage,16
77302,Montcourt-Fromonville,16
56147,Nivillac,16
25367,Mandeure,16
07103,Saint-Julien-d'Intres,16
76429,Mesnil-Esnard,16
59434,Nivelle,16
76329,Gruchet-le-Valasse,16
76291,Froberville,16
87187,Saint-Yrieix-la-Perche,16
56169,Plouhinec,16
14562,Saint-Aubin-sur-Mer,16
89418,Tonnerre,16
07070,Cornas,16
77453,Sivry-Courtry,16
50582,Sourdeval,16
74269,Seyssel,16
85097,Gaubretière,16
08302,Monthermé,16
71360,Prissé,16
78343,Loges-en-Josas,16
31458,Roques,16
68201,Masevaux-Niederbruck,16
63070,Ceyrat,16
40036,Bénesse-Maremne,16
57253,Gondrexange,16
62908,Capelle-lès-Boulogne,16
21038,Auxonne,16
62386,Grenay,16
40155,Linxe,16
25527,Saint-Vit,16
68365,Wettolsheim,16
62869,Wailly,16
69007,Ampuis,16
22201,Plévenon,16
31118,Castelnau-d'Estrétefonds,16
69190,Sainte-Consorce,16
85295,Treize-Septiers,16
62540,Maisnil-lès-Ruitz,16
27507,Saint-André-de-l'Eure,16
57628,Sarralbe,16
93039,Île-Saint-Denis,16
62013,Agny,16
06064,Gattières,16
70561,Villersexel,16
22220,Plouguernével,16
62139,Blendecques,16
39327,Messia-sur-Sorne,16
42110,Horme,16
39056,Bletterans,16
39434,Poligny,16
38554,Villemoirieu,16
84004,Aubignan,16
88451,Senones,16
14020,Argences,15
59515,Rouvignies,15
89013,Appoigny,15
44116,Paimbœuf,15
52449,Saints-Geosmes,15
29117,Lannilis,15
59459,Petite-Forêt,15
45122,Dampierre-en-Burly,15
59320,Illies,15
63180,Joze,15
45072,Chanteau,15
59447,Onnaing,15
64062,Arudy,15
50412,Port-Bail-sur-Mer,15
25560,Thise,15
61117,Condé-sur-Sarthe,15
91579,Saint-Vrain,15
85118,Landeronde,15
85236,Saint-Julien-des-Landes,15
34244,Saint-Brès,15
65192,Gavarnie-Gèdre,15
65047,Aureilhan,15
61508,Vimoutiers,15
44199,Soudan,15
25429,Novillars,15
85246,Saint-Martin-des-Noyers,15
84148,Villes-sur-Auzon,15
14325,Hermanville-sur-Mer,15
17347,Saint-Jean-d'Angély,15
29146,Melgven,15
83152,Rayol-Canadel-sur-Mer,15
49377,Rives-du-Loir-en-Anjou,15
50031,Barneville-Carteret,15
64547,Ustaritz,15
59630,Wahagnies,15
44158,Saint-Étienne-de-Montluc,15
50102,Carolles,15
59179,Douchy-les-Mines,15
59603,Trith-Saint-Léger,15
04143,Oraison,15
03101,Domérat,15
83009,Bandol,15
14431,Mézidon Vallée d'Auge,15
53003,Ambrières-les-Vallées,15
56117,Locminé,15
77482,Varennes-sur-Seine,15
76255,Eu,15
44006,Assérac,15
31420,Pinsaguel,15
68321,Staffelfelden,15
87050,Couzeix,15
06128,Saint-Paul-de-Vence,15
57240,Freyming-Merlebach,15
26183,Mirabel-et-Blacons,15
16291,Ruelle-sur-Touvre,15
35137,Javené,15
76476,Port-Jérôme-sur-Seine,15
77379,Provins,15
31341,Merville,15
06122,Saint-Jeannet,15
43078,Coubon,15
69122,Lucenay,15
05184,Vitrolles,15
28006,Amilly,15
73329,Voglans,15
09160,Lavelanet,15
78255,Freneuse,15
73225,Saint-Baldoph,15
34014,Assas,15
42005,Andrézieux-Bouthéon,15
79100,Coulon,15
01266,Montrevel-en-Bresse,15
76276,Forges-les-Eaux,15
11336,Sainte-Colombe-sur-l'Hers,15
88148,Dommartin-lès-Remiremont,15
56046,Crach,15
17230,Meschers-sur-Gironde,15
01424,Tramoyes,15
77222,Guignes,15
38261,Morestel,15
80212,Corbie,15
67033,Bernolsheim,15
71154,Crissey,15
55122,Commercy,15
77470,Tournan-en-Brie,15
03236,Saint-Germain-des-Fossés,15
38087,Chasse-sur-Rhône,15
35080,Cintré,15
57119,Buhl-Lorraine,15
07019,Aubenas,15
38269,Mure,15
91659,Villabé,15
39189,Damparis,15
28061,Brou,15
56004,Arzal,15
07191,Rochemaure,15
38507,Tignieu-Jameyzieu,15
95313,Isle-Adam,15
01134,Crottet,15
26031,Bâtie-Rolland,15
30325,Sumène,15
74250,Saint-Pierre-en-Faucigny,15
35131,Hermitage,15
2B042,Borgo,15
25020,Arbouans,14
13216,Marseille 16e Arrondissement,14
49345,Bellevigne-en-Layon,14
51662,Witry-lès-Reims,14
69010,Arbresle,14
57572,Rémilly,14
38061,Buisse,14
59056,Beaucamps-Ligny,14
68295,Sainte-Croix-en-Plaine,14
45269,Saint-Ay,14
29020,Briec,14
74070,Chens-sur-Léman,14
59632,Wallers,14
62842,Vendin-le-Vieil,14
68331,Sundhoffen,14
46089,Duravel,14
21021,Arc-sur-Tille,14
68384,Zillisheim,14
31135,Cazères,14
62849,Verton,14
26085,Châteauneuf-du-Rhône,14
19123,Malemort,14
79249,Saint-Gelais,14
16187,Linars,14
71215,Gergy,14
53141,Louvigné,14
71391,Saint-Bérain-sur-Dheune,14
91115,Bruyères-le-Châtel,14
17336,Saint-Georges-des-Coteaux,14
39149,Chissey-sur-Loue,14
03138,Lapalisse,14
71491,Saint-Yan,14
57211,Fèves,14
27428,Neubourg,14
35128,Guipel,14
22266,Rostrenen,14
29199,Plouigneau,14
05085,Montgenèvre,14
78644,Verrière,14
34226,Quarante,14
69278,Genay,14
31033,Auterive,14
33535,Tresses,14
01239,Massignieu-de-Rives,14
49180,Longué-Jumelles,14
57022,Angevillers,14
95026,Asnières-sur-Oise,14
60360,Liancourt,14
59206,Escaudœuvres,14
09261,Saint-Girons,14
62563,Mazingarbe,14
73103,Drumettaz-Clarafond,14
60172,Coye-la-Forêt,14
38059,Brié-et-Angonnes,14
80486,Long,14
31375,Montesquieu-Volvestre,14
59419,Mouchin,14
85161,Nieul-le-Dolent,14
43163,Riotord,14
36031,Buzançais,14
34324,Valras-Plage,14
67329,Niedernai,14
27165,Conches-en-Ouche,14
59416,Morbecque,14
16078,Champniers,14
44171,Saint-Léger-les-Vignes,14
21408,Messigny-et-Vantoux,14
86174,Naintré,14
63213,Martres-d'Artière,14
89345,Saint-Florentin,14
87154,Saint-Junien,14
64417,Nay,14
83023,Brignoles,14
81139,Lautrec,14
58095,Decize,14
45039,Bonnée,14
51576,Tours-sur-Marne,14
17391,Saint-Rogatien,14
58121,Garchizy,14
66175,Saint-Génis-des-Fontaines,14
35241,Richardais,14
03195,Néris-les-Bains,14
34333,Vic-la-Gardiole,14
67117,Eckartswiller,14
15012,Arpajon-sur-Cère,14
85164,Notre-Dame-de-Monts,14
02684,Saint-Michel,14
24294,Montpon-Ménestérol,14
66071,Estagel,14
82079,Labastide-Saint-Pierre,14
56130,Merlevenez,14
36001,Aigurande,14
13073,Peypin,14
76178,Cléon,14
78502,Port-Marly,14
59230,Ferrière-la-Grande,14
37228,Saint-Nicolas-de-Bourgueil,14
91376,Marolles-en-Hurepoix,14
04122,Mirabeau,14
32107,Condom,14
64100,Bassussarry,14
32119,Eauze,14
42099,Fraisses,14
80533,Mers-les-Bains,14
54432,Pont-Saint-Vincent,14
74267,Sevrier,14
74191,Morzine,14
04108,Malijai,14
29109,Landunvez,14
17193,Jarne,14
07346,Viviers,14
80489,Longueau,14
54415,Pagny-sur-Moselle,14
63273,Pérignat-sur-Allier,14
77483,Varreddes,14
93032,Gagny,14
27213,Vexin-sur-Epte,13
35099,Domloup,13
30082,Clarensac,13
74128,Fillinges,13
95574,Saint-Prix,13
74264,Scionzier,13
27230,Ézy-sur-Eure,13
71543,Tournus,13
29272,Saint-Yvi,13
38494,Soleymieu,13
71420,Saint-Germain-du-Plain,13
07204,Saint-Agrève,13
59266,Gondecourt,13
59276,Guesnain,13
37267,Véretz,13
59185,Écaillon,13
38095,Chatte,13
35256,Saint-Briac-sur-Mer,13
71305,Montbellet,13
14556,Saint-André-sur-Orne,13
35132,Hirel,13
72143,Grand-Lucé,13
73135,Tour-en-Maurienne,13
88181,Fraize,13
95074,Boisemont,13
37151,Membrolle-sur-Choisille,13
50537,Saint-Pierre-de-Coutances,13
07027,Beauchastel,13
76212,Darnétal,13
24340,Prigonrieux,13
07289,Saint-Privat,13
38242,Monestier-de-Clermont,13
60223,Estrées-Saint-Denis,13
10033,Bar-sur-Aube,13
17413,Saint-Vivien,13
59260,Ghyvelde,13
17353,Saint-Laurent-de-la-Prée,13
73241,Sainte-Hélène-sur-Isère,13
73249,Saint-Jeoire-Prieuré,13
14366,Lisieux,13
85160,Nesmy,13
29209,Plouvien,13
73317,Villard-sur-Doron,13
14514,Pont-l'Évêque,13
14623,Saint-Martin-de-Fontenay,13
55302,Longeville-en-Barrois,13
50647,Yquelon,13
59601,Trélon,13
62025,Ambleteuse,13
22237,Pluduno,13
25558,Tarcenay-Foucherans,13
57537,Petite-Rosselle,13
80016,Albert,13
21390,Marsannay-la-Côte,13
29184,Plouénan,13
65025,Argelès-Gazost,13
67405,Rœschwoog,13
40291,Saubion,13
42287,Saint-Sauveur-en-Rue,13
35059,Chapelle-des-Fougeretz,13
43119,Lavoûte-sur-Loire,13
01254,Montagnat,13
57269,Guénange,13
67194,Herrlisheim,13
14066,Bernières-sur-Mer,13
62771,Sallaumines,13
13030,Cuges-les-Pins,13
69228,Chabanière,13
54397,Neuves-Maisons,13
42071,Coteau,13
68088,Feldkirch,13
34300,Servian,13
03297,Vallon-en-Sully,13
33095,Captieux,13
80261,Dury,13
45253,Pithiviers-le-Vieil,13
67507,Villé,13
68292,Saint-Amarin,13
57582,Richemont,13
34143,Loupian,13
13084,Roque-d'Anthéron,13
68318,Soultzmatt,13
19275,Ussel,13
67192,Herbsheim,13
62623,Nouvelle-Église,13
01244,Meximieux,13
78522,Rochefort-en-Yvelines,13
94053,Noiseau,13
01194,Jassans-Riottier,13
47225,Roquefort,13
39338,Molay,13
54188,Faulx,13
06059,Èze,13
62194,Calonne-Ricouart,13
91657,Vigneux-sur-Seine,13
67154,Gerstheim,13
29190,Plougonvelin,13
62244,Coulogne,13
10321,Rivière-de-Corps,13
05087,Montmaur,13
35006,Argentré-du-Plessis,13
14215,Cuverville,13
40001,Aire-sur-l'Adour,13
47106,Fumel,13
66227,Villeneuve-de-la-Raho,13
14754,Villers-sur-Mer,12
42097,Fouillouse,12
37138,Lussault-sur-Loire,12
68001,Algolsheim,12
59488,Raillencourt-Sainte-Olle,12
91405,Milly-la-Forêt,12
56118,Locmiquélic,12
07331,Vals-les-Bains,12
35021,Beaucé,12
23096,Guéret,12
02820,Viry-Noureuil,12
44144,Riaillé,12
14741,Vey,12
67110,Durrenbach,12
77180,Férolles-Attilly,12
64256,Hasparren,12
66149,Prades,12
44053,Drefféac,12
33554,Yvrac,12
80674,Rivery,12
76116,Boos,12
83042,Cogolin,12
50532,Saint-Pair-sur-Mer,12
81036,Bout-du-Pont-de-Larn,12
76123,Bosc-Guérard-Saint-Adrien,12
67539,Wingersheim les Quatre Bans,12
03286,Toulon-sur-Allier,12
35327,Servon-sur-Vilaine,12
66003,Amélie-les-Bains-Palalda,12
86137,Loudun,12
77079,Champagne-sur-Seine,12
13075,Plan-de-Cuques,12
54305,Lay-Saint-Christophe,12
59008,Aniche,12
21464,Nuits-Saint-Georges,12
07269,Saint-Martin-de-Valamas,12
54314,Lexy,12
43040,Brioude,12
67350,Oberschaeffolsheim,12
77099,Château-Landon,12
45145,Ferrières-en-Gâtinais,12
81099,Gaillac,12
56081,Guiscriff,12
07280,Saint-Paul-le-Jeune,12
81054,Cambounet-sur-le-Sor,12
44213,Loireauxence,12
13058,Maussane-les-Alpilles,12
37015,Azay-sur-Cher,12
76315,Grainville-la-Teinturière,12
33435,Saint-Macaire,12
45006,Ardon,12
25271,Gilley,12
31184,Flourens,12
59225,Feignies,12
56239,Saint-Vincent-sur-Oust,12
90091,Saint-Germain-le-Châtelet,12
10060,Bréviandes,12
79080,Châtillon-sur-Thouet,12
78233,Feucherolles,12
62523,Loison-sous-Lens,12
73053,Bourgneuf,12
22194,Plestin-les-Grèves,12
22282,Saint-Cast-le-Guildo,12
38303,Pierre,12
04226,Uvernet-Fours,12
62735,Sailly-Labourse,12
73142,Landry,12
85009,Auchay-sur-Vendée,12
57491,Moyeuvre-Grande,12
12083,Cransac,12
49219,Montsoreau,12
05017,Bâtie-Neuve,12
15258,Vic-sur-Cère,12
60628,Therdonne,12
04019,Barcelonnette,12
30284,Saint-Martin-de-Valgalgues,12
57144,Cocheren,12
57124,Cattenom,12
57207,Farébersviller,12
27348,Igoville,12
62035,Annezin,12
57012,Algrange,12
78397,Mesnil-Saint-Denis,12
91129,Cerny,12
72054,Champagné,12
11203,Lézignan-Corbières,12
84118,Saint-Saturnin-lès-Apt,12
60402,Meux,12
62793,Servins,12
31094,Buzet-sur-Tarn,12
38214,Lumbin,12
45297,Saint-Père-sur-Loire,12
35032,Bourgbarré,12
35194,Montreuil-sous-Pérouse,12
42026,Briennon,12
42019,Boën-sur-Lignon,12
74158,Machilly,12
91315,Itteville,12
68286,Rosenau,12
07008,Alissas,12
68301,Schlierbach,12
53008,Aron,12
29218,Pont-Croix,12
30090,Concoules,12
68342,Uffholtz,12
85300,Venansault,12
06155,Vallauris,12
34272,Saint-Just,12
13119,Carnoux-en-Provence,12
73258,Saint-Martin-de-la-Porte,12
38190,Hières-sur-Amby,12
78143,Châteaufort,12
30141,Laudun-l'Ardoise,12
44113,Nozay,12
54367,Mexy,11
53150,Ménil,11
03301,Vaux,11
59024,Auberchicourt,11
54364,Méréville,11
17197,Jonzac,11
88321,Neufchâteau,11
52331,Porte du Der,11
87065,Feytiat,11
56181,Port-Louis,11
56152,Palais,11
56058,Férel,11
86281,Saint-Martin-la-Pallu,11
88165,Étival-Clairefontaine,11
16028,Barbezieux-Saint-Hilaire,11
25133,Châtillon-le-Duc,11
59263,Gœulzin,11
59123,Camphin-en-Carembault,11
85208,Saint-Denis-la-Chevasse,11
53094,Entrammes,11
85227,Saint-Hilaire-des-Loges,11
77214,Gressy,11
74157,Lyaud,11
73171,Montmélian,11
01419,Thoiry,11
67520,Wasselonne,11
13032,Éguilles,11
31381,Montgiscard,11
67397,Rhinau,11
43046,Chadrac,11
81124,Lacaune,11
67305,Mothern,11
67283,Marmoutier,11
78206,Ecquevilly,11
38298,Péage-de-Roussillon,11
67115,Ebersheim,11
21652,Vandenesse-en-Auxois,11
89025,Avallon,11
66186,Saint-Nazaire,11
08487,Vireux-Wallerand,11
74087,Contamine-sur-Arve,11
95211,Ennery,11
78087,Bonnelles,11
27278,Garennes-sur-Eure,11
31524,Salles-et-Pratviel,11
22362,Tréguier,11
74108,Duingt,11
10238,Mesnil-Saint-Père,11
95256,Frépillon,11
13076,Plan-d'Orgon,11
68011,Aspach-le-Bas,11
80702,Saint-Fuscien,11
28213,Lormaye,11
35049,Cancale,11
39160,Commenailles,11
27351,Incarville,11
78513,Queue-les-Yvelines,11
26160,Laveyron,11
39500,Salins-les-Bains,11
27332,Heudebouville,11
35067,Chasné-sur-Illet,11
69171,Sain-Bel,11
06090,Pégomas,11
29177,Plouarzel,11
69050,Châtillon,11
71540,Torcy,11
27562,Saint-Marcel,11
38349,Sablons,11
72039,Bonnétable,11
38450,Saint-Quentin-sur-Isère,11
35040,Breteil,11
35039,Brécé,11
68249,Orbey,11
42095,Firminy,11
80620,Péronne,11
78269,Gazeran,11
80633,Ponthoile,11
22143,Matignon,11
35023,Bédée,11
38392,Saint-Hilaire-de-Brens,11
91457,Norville,11
06069,Grasse,11
05045,Crots,11
60151,Choisy-au-Bac,11
60695,Vineuil-Saint-Firmin,11
60684,Villers-Saint-Paul,11
35223,Plélan-le-Grand,11
37001,Abilly,11
91041,Avrainville,11
84086,Oppède,11
59470,Prémesques,11
84126,Séguret,11
49215,Montreuil-Bellay,11
04242,Villeneuve,11
51009,Anglure,11
51204,Damery,11
85025,Boissière-de-Montaigu,11
85029,Bouin,11
85071,Commequiers,11
59504,Rœulx,11
50082,Bricquebec-en-Cotentin,11
14543,Rots,11
50543,Saint-Quentin-sur-le-Homme,11
17486,Brée-les-Bains,11
35361,Vivier-sur-Mer,11
76750,Yainville,11
77005,Annet-sur-Marne,11
84049,Gigondas,11
61143,Damigny,11
07079,Désaignes,11
29261,Saint-Rivoal,11
45270,Saint-Benoît-sur-Loire,11
13118,Coudoux,11
62852,Vieille-Église,11
62846,Vermelles,11
32459,Valence-sur-Baïse,11
14663,Saint-Vigor-le-Grand,11
37185,Pocé-sur-Cisse,11
37179,Parçay-Meslay,11
51287,Hautvillers,11
50273,Montsenelle,11
47108,Gaujac,11
51262,Frignicourt,11
33046,Bernos-Beaulac,11
76026,Arques-la-Bataille,11
62032,Angres,11
07323,Toulaud,11
71145,Cormatin,10
56122,Loyat,10
29284,Treffiagat,10
77085,Chanteloup-en-Brie,10
